C397224,Relays,Power Relays,G6B-1114P-US DC5,RELAY-TH_G6B-1114P-US-DCXX,4,Omron Electronics,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G6B-1114P-US-DC5_C397224.pdf,1-9:3.440944882,10-29:2.842519685,30-99:2.409448819,100-499:2.051968504,500-999:1.990551181,1000-1999:1.960629921,2000-3999:1.938582677,4000-:1.922834646,10,
C397230,Relays,Signal Relays,G5V-2-H1 DC48,RELAY-TH_G5V-2,8,Omron Electronics,Extended,DPDT 48V@DC 2A 125V@Max 125V@Max Nolocking Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5V-2-H1-DC48_C397230.pdf,1-9:3.177952756,10-29:2.623622047,30-99:2.222047244,100-499:1.891338583,500-999:1.834645669,1000-1999:1.806299213,2000-3999:1.785826772,4000-:1.771653543,18,
C397231,Relays,Signal Relays,G5V-2-H1 DC24,RELAY-TH_G5V-2,8,Omron Electronics,Extended,DPDT 24V@DC 2A 125V@Max 125V@Max Nolocking Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5V-2-H1-DC24_C397231.pdf,1-9:1.477165354,10-29:1.229921260,30-99:1.051968504,100-499:0.905511811,500-999:0.880314961,1000-1999:0.867716535,2000-3999:0.858267717,4000-:0.851968504,290,
C397232,Relays,Signal Relays,G5V-1 DC3,RELAY-TH,6,Omron Electronics,Extended,SPDT 3V@DC 1A 60V@MAX 125V@Max Nolocking Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5V-1-DC3_C397232.pdf,1-9:2.204724409,10-29:1.858267717,30-99:1.607874016,100-499:1.400000000,500-999:1.365354331,1000-1999:1.348031496,2000-3999:1.335433071,4000-:1.325984252,7,
C397235,Relays,Power Relays,G5RL-1-E DC24,RELAY-TH_G5RL-1-E,8,Omron Electronics,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5RL-1-E-DC24_C397235.pdf,1-9:1.925984252,10-29:1.604724409,30-99:1.371653543,100-499:1.181102362,500-999:1.148031496,1000-1999:1.132283465,2000-3999:1.119685039,4000-:1.111811024,18,
C397237,Relays,Power Relays,G5RL-1A-E DC5,RELAY-TH_G5RL-1A-E-DCXX,6,Omron Electronics,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5RL-1A-E-DC5_C397237.pdf,1-9:1.705511811,10-29:1.403149606,30-99:1.184251969,100-499:1.003149606,500-999:0.971653543,1000-1999:0.957480315,2000-3999:0.944881890,4000-:0.938582677,200,
C397238,Relays,Power Relays,G5RL-1A DC12,RELAY-TH_G5RL-1A,4,Omron Electronics,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5RL-1A-DC12_C397238.pdf,1-9:2.029921260,10-29:1.683464567,30-99:1.433070866,100-499:1.225196850,500-999:1.190551181,1000-1999:1.173228346,2000-3999:1.159055118,4000-:1.151181102,1,
C397241,Relays,Power Relays,G5Q-14 DC5,RELAY-TH_G5Q-14-DCXX,5,Omron Electronics,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5Q-14-DC5_C397241.pdf,1-9:0.870866142,10-29:0.707086614,30-99:0.587401575,100-499:0.489763780,500-999:0.474015748,1000-:0.464566929,3859,
C397242,Relays,Power Relays,G5Q-14 DC24,RELAY-TH_G5Q-14-DCXX,5,Omron Electronics,Extended,General Purpose 24VDC SPDT Non Latching DIP Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5Q-14-DC24_C397242.pdf,1-9:1.666141732,10-29:1.398425197,30-99:1.206299213,100-499:1.045669291,500-999:1.018897638,1000-1999:1.004724409,2000-3999:0.995275591,4000-:0.988976378,525,
C397244,Relays,Power Relays,G5Q-1 DC12,RELAY-TH_G5Q-1-DCXX,5,Omron Electronics,Extended,DIP Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5Q-1-DC12_C397244.pdf,1-9:1.045669291,10-29:0.867716535,30-99:0.740157480,100-499:0.633070866,500-999:0.615748031,1000-1999:0.606299213,2000-3999:0.600000000,4000-:0.595275591,0,
C397246,Relays,Power Relays,G5NB-1A DC24,RELAY-TH_G5NB-1A-DCXX,4,Omron Electronics,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5NB-1A-DC24_C397246.pdf,1-9:0.861417323,10-29:0.702362205,30-99:0.585826772,100-499:0.491338583,500-999:0.474015748,1000-1999:0.466141732,2000-3999:0.459842520,4000-:0.456692913,432,
C397247,Relays,Power Relays,G5NB-1A DC12,RELAY-TH_G5NB-1A-DCXX,4,Omron Electronics,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5NB-1A-DC12_C397247.pdf,1-9:0.862992126,10-29:0.699212598,30-99:0.581102362,100-499:0.483464567,500-999:0.466141732,1000-1999:0.458267717,2000-3999:0.451968504,4000-:0.447244094,0,
C397255,Relays,Power Relays,G2RL-24 DC48,RELAY-TH_G2RL-2,8,Omron Electronics,Extended,General Purpose 48VDC DPDT 8A Non Latching DIP Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G2RL-24-DC48_C397255.pdf,1-9:3.251968504,10-29:2.858267717,30-99:2.785826772,100-499:2.713385827,500-999:2.681889764,1000-1999:2.642519685,2000-3999:2.612598425,4000-:2.593700787,16,
C397256,Relays,Power Relays,G2RL-24 DC24,RELAY-TH_G2RL-2,8,Omron Electronics,Extended,General Purpose 24VDC DPDT 8A Non Latching DIP Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G2RL-24-DC24_C397256.pdf,1-9:3.648818898,10-29:3.116535433,30-99:2.732283465,100-499:2.414173228,500-999:2.359055118,1000-1999:2.332283465,2000-3999:2.313385827,4000-:2.299212598,328,
C397261,Relays,Power Relays,G2R-2 DC24 BY,RELAY-TH_G2R-2,8,Omron Electronics,Extended,General Purpose 24VDC DPDT 5A Non Latching DIP Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G2R-2-DC24-BY_C397261.pdf,1-9:3.729133858,10-29:3.089763780,30-99:2.626771654,100-499:2.244094488,500-999:2.177952756,1000-1999:2.146456693,2000-3999:2.122834646,4000-:2.105511811,100,
C397262,Relays,Power Relays,G2R-2 AC220,RELAY-TH_G2R-2,8,Omron Electronics,Extended,General Purpose 220VAC DPDT 5A Non Latching DIP Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G2R-2-AC220_C397262.pdf,1-9:8.048818898,10-29:6.667716535,30-99:5.667716535,100-499:4.842519685,500-999:4.700787402,1000-:4.631496063,0,
C397263,Relays,Power Relays,G2R-2 AC100,RELAY-TH,8,Omron Electronics,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G2R-2-AC100_C397263.pdf,104-:4.749606299,1-9:5.549606299,10-29:4.976377953,30-99:4.885039370,100-101:4.749606299,102-103:4.749606299,0,
C399422,Relays,Power Relays,HF18FF/012-2Z2D,RELAY-TH,8,HF(Xiamen Hongfa Electroacoustic),Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HF18FF-012-2Z2D_C399422.pdf,4000-:1.749606299,10-29:2.639370079,100-499:1.874015748,500-999:1.815748031,2000-3999:1.765354331,1-9:3.215748031,30-99:2.220472441,1000-1999:1.785826772,0,
C399481,Relays,Power Relays,HFD16/12-ZFH-3N,RELAY-TH_HFD16_+_X-ZXX-XX,6,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 12VDC SPDT 8A(30VDC) Non Latching Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HFD16-12-ZFH-3N_C399481.pdf,4000-:0.275590551,2000-3999:0.278740157,1000-1999:0.281889764,500-999:0.286614173,100-499:0.297637795,30-99:0.357480315,10-29:0.429921260,1-9:0.530708661,1086,
C399482,Relays,Power Relays,HFD16/24-ZFH-3N,RELAY-TH_HFD16_+_X-ZXX-XX,6,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 24VDC SPDT 8A(30VDC) Non Latching Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HFD16-24-ZFH-3N_C399482.pdf,1-9:0.574803150,10-29:0.467716535,30-99:0.390551181,100-499:0.325984252,500-999:0.314960630,1000-1999:0.310236220,2000-3999:0.305511811,4000-:0.302362205,1875,
C399483,Relays,Power Relays,HFD23/005-1ZS,RELAY-TH_HFD23_+_X-1ZX,6,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 5VDC SPDT 2A Non Latching Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HFD23-005-1ZS_C399483.pdf,1-9:0.677165354,10-29:0.551181102,30-99:0.459842520,100-499:0.384251969,500-999:0.371653543,1000-1999:0.365354331,2000-3999:0.360629921,4000-:0.357480315,23528,
C399484,Relays,Power Relays,HFD2/012-M-L2,RELAY-TH_HFD2_+_X-X-L2-X,10,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 12VDC SPDT 3A Latching, Dual Coil DIP Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HFD2-012-M-L2_C399484.pdf,1-9:1.292913386,10-29:1.040944882,30-99:0.858267717,100-499:0.708661417,500-999:0.681889764,1000-1999:0.669291339,2000-3999:0.659842520,4000-:0.653543307,1666,
C399485,Relays,Power Relays,HFD2/005-M-L2,RELAY-TH_HFD2_+_X-X-L2-X,10,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 5VDC SPDT 3A Latching, Dual Coil DIP Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HFD2-005-M-L2_C399485.pdf,1-9:1.530708661,10-29:1.285039370,30-99:1.107086614,100-499:0.960629921,500-999:0.935433071,1000-1999:0.922834646,2000-3999:0.913385827,4000-:0.907086614,23,
C399488,Relays,Signal Relays,HFD3/24,RELAY-TH_HFD3_+_XXXXX_XXX,8,HF(Xiamen Hongfa Electroacoustic),Extended,SPDT 24V@DC 4A 220V@ Max （277 VAC , 220 VDC) Max Nolocking Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HFD3-24_C399488.pdf,1-9:1.072440945,10-29:0.869291339,30-99:0.722834646,100-499:0.601574803,500-999:0.581102362,1000-1999:0.571653543,2000-3999:0.563779528,4000-:0.559055118,4061,
C399491,Relays,Power Relays,HF49FD/012-1H12,RELAY-TH_HF49FD_+_XXX-1H12_XXX,4,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 12VDC SPST 5A Non Latching Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HF49FD-012-1H12_C399491.pdf,1-9:1.190551181,10-29:0.988976378,30-99:0.842519685,100-499:0.722834646,500-999:0.700787402,1000-1999:0.691338583,2000-3999:0.683464567,4000-:0.678740157,1816,
C399561,Relays,Power Relays,HF3FF/012-1ZS,RELAY-TH_HF3FF_+_XX-1ZXX_XXX,5,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 12VDC SPDT 10A Non Latching Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HF3FF-012-1ZS_C399561.pdf,1-9:0.562204724,10-29:0.477165354,30-99:0.415748031,100-499:0.363779528,500-999:0.355905512,1000-1999:0.351181102,2000-3999:0.348031496,4000-:0.346456693,20466,
C399562,Relays,Power Relays,HF3FF/005-1ZS,RELAY-TH_HF3FF_+_005-1ZS,5,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 5VDC SPDT 10A Non Latching Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HF3FF-005-1ZS_C399562.pdf,1-9:0.518110236,10-29:0.431496063,30-99:0.368503937,100-499:0.318110236,500-999:0.308661417,1000-1999:0.303937008,2000-3999:0.300787402,4000-:0.299212598,905,
C400142,Relays,Power Relays,HF115F-Q/024-1HT,RELAY-TH_HF115F_+_X-1HXX,6,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 24VDC SPST 20A Non Latching Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HF115F-Q-024-1HT_C400142.pdf,1-9:2.303937008,10-29:1.897637795,30-99:1.603149606,100-499:1.359055118,500-999:1.318110236,1000-1999:1.297637795,2000-3999:1.281889764,4000-:1.272440945,28,
C400942,Relays,Power Relays,HF32F/012-HS3,RELAY-TH_HF32F_+_X-HXXXX_XXX,4,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 12VDC SPST 10A Non Latching Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HF32F-012-HS3_C400942.pdf,1-9:0.486614173,10-29:0.398425197,30-99:0.333858268,100-499:0.281889764,500-999:0.272440945,1000-1999:0.267716535,2000-3999:0.264566929,4000-:0.262992126,3840,
C400944,Relays,Power Relays,HF32F/024-HS3,RELAY-TH_HF32F_+_X-HXXXX_XXX,4,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 24VDC SPST 10A Non Latching Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HF32F-024-HS3_C400944.pdf,1-9:0.529133858,10-29:0.429921260,30-99:0.359055118,100-499:0.299212598,500-999:0.289763780,1000-1999:0.283464567,2000-3999:0.280314961,4000-:0.278740157,7865,
C400945,Relays,Power Relays,HF32F/024-HSL3,RELAY-TH_HF32F_+_X-HXXXX_XXX,4,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 24VDC SPST 10A Non Latching Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HF32F-024-HSL3_C400945.pdf,1-9:0.697637795,10-29:0.577952756,30-99:0.491338583,100-499:0.418897638,500-999:0.406299213,1000-1999:0.401574803,2000-3999:0.396850394,4000-:0.393700787,1551,
C403987,Relays,Power Relays,G5NB-1A-E DC5 BY OMZ/C,RELAY-TH_G5NB-1A-E-DCXX,4,Omron Electronics,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5NB-1A-E-DC5-BY-OMZ-C_C403987.pdf,4000-:0.305511811,500-999:0.316535433,2000-3999:0.308661417,10-29:0.451968504,100-499:0.325984252,1-9:0.546456693,30-99:0.382677165,1000-1999:0.311811024,21,
C403992,Relays,Power Relays,G2R-1-E DC24 BY OMI,RELAY-TH,8,Omron Electronics,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G2R-1-E-DC24-BY-OMI_C403992.pdf,1-9:3.503937008,10-29:2.937007874,30-99:2.525984252,100-499:2.187401575,500-999:2.129133858,1000-1999:2.100787402,2000-3999:2.078740157,4000-:2.064566929,50,
C403993,Relays,Power Relays,G5CA-1A-E DC12,RELAY-TH,4,Omron Electronics,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5CA-1A-E-DC12_C403993.pdf,1-9:1.640944882,10-29:1.351181102,30-99:1.141732283,100-499:0.968503937,500-999:0.938582677,1000-1999:0.924409449,2000-3999:0.913385827,4000-:0.905511811,0,
C40582,Relays,Power Relays,HT3F-9VDC-SHG,RELAY-TH_VHT3F-9VDC-SHG,5,HTV(Ningbo Bo Yue Elec),Extended,General Purpose 9VDC SPDT 10A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1810041221_HTV-Ningbo-Bo-Yue-Elec-HT3F-9VDC-SHG_C40582.pdf,1-9:0.538582677,10-29:0.444094488,30-99:0.376377953,100-499:0.319685039,500-999:0.310236220,1000-1999:0.305511811,2000-3999:0.300787402,4000-:0.299212598,38,
C40675,Relays,Signal Relays,TX2-12V,RELAY-TH_TX2-XXX,8,PANASONIC,Extended,DPDT 12V@DC 2A 200V@MAX Nolocking Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1811060621_PANASONIC-TX2-12V_C40675.pdf,1-9:1.719685039,10-29:1.448818898,30-99:1.253543307,100-499:1.091338583,500-999:1.062992126,1000-1999:1.050393701,2000-3999:1.039370079,4000-:1.033070866,2648,
C40676,Relays,Power Relays,SMI-12VDC-SL-2C,RELAY-TH,8,Ningbo Songle Relay,Extended,General Purpose 12VDC DPDT Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1809221518_Ningbo-Songle-Relay-SMI-12VDC-SL-2C_C40676.pdf,1-9:1.417322835,10-29:1.190551181,30-99:1.026771654,100-499:0.891338583,500-999:0.867716535,1000-1999:0.856692913,2000-3999:0.848818898,4000-:0.842519685,272,
C408280,Relays,Power Relays,G5Q-14 DC5 BY OMZ/C,RELAY-TH_G5Q-14-DCXX,5,Omron Electronics,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Omron-Electronics-G5Q-14-DC5-BY-OMZ-C_C408280.pdf,1-9:0.982677165,10-29:0.815748031,30-99:0.694488189,100-499:0.595275591,500-999:0.577952756,1000-1999:0.570078740,2000-3999:0.563779528,4000-:0.559055118,158,
C41117,Relays,Power Relays,HF32FA/012-HSL1,RELAY-TH_HF32FA_+_XX-HXX1X,4,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose 12VDC SPST-NO 5A Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1810111610_HF-Xiamen-Hongfa-Electroacoustic-HF32FA-012-HSL1_C41117.pdf,1-9:0.896062992,30-99:0.653543307,2000-3999:0.541732283,10-29:0.755905512,100-499:0.568503937,1000-1999:0.548031496,4000-:0.538582677,500-999:0.554330709,0,
C412434,Relays,Power Relays,HF3FF/024-1HS,RELAYS-TH_HF3F_+_XX-1HS1_XXX,4,HF(Xiamen Hongfa Electroacoustic),Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HF-Xiamen-Hongfa-Electroacoustic-HF3FF-024-1HS_C412434.pdf,1-9:0.453543307,10-29:0.370078740,30-99:0.310236220,100-499:0.259842520,500-999:0.251968504,1000-1999:0.247244094,2000-3999:0.244094488,4000-:0.242519685,360,
C41595,Relays,Power Relays,SRD-09VDC-SL-C,RELAY-TH_SRD-XXVDC-XL-C,5,Ningbo Songle Relay,Extended,General Purpose 9VDC SPDT Non Latching Through Hole Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1810151013_Ningbo-Songle-Relay-SRD-09VDC-SL-C_C41595.pdf,500-999:0.237795276,4000-:0.229921260,1-9:0.414173228,30-99:0.288188976,2000-3999:0.231496063,10-29:0.341732283,100-499:0.245669291,1000-1999:0.234645669,70,
C425088,Relays,Signal Relays,AGN200S4H,RELAY-SMD,8,PANASONIC,Extended,Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-AGN200S4H_C425088.pdf,1-9:2.129133858,10-29:1.752755906,30-99:1.478740157,100-499:1.253543307,500-999:1.215748031,1000-:1.196850394,52,
C425089,Relays,Signal Relays,AGQ200A03,RELAY-SMD,8,PANASONIC,Extended,SMD Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-AGQ200A03_C425089.pdf,1-9:2.022047244,10-29:1.669291339,30-99:1.414173228,100-499:1.203149606,500-999:1.166929134,1000-:1.149606299,1,
C425090,Relays,Power Relays,ALFG2PF121,RELAY-TH_ALFGXPFXXX,4,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-ALFG2PF121_C425090.pdf,1-9:4.390551181,10-13:3.401574803,14-15:3.401574803,16-19:3.401574803,20-28:3.401574803,29-29:3.401574803,30-99:1.644094488,100-:1.467716535,2,
C425091,Relays,Power Relays,ALQ112,RELAY-TH_ALQ1XX,5,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-ALQ112_C425091.pdf,1-9:1.114960630,10-13:0.862992126,14-15:0.862992126,16-19:0.862992126,20-28:0.862992126,29-29:0.862992126,30-99:0.760629921,100-:0.678740157,0,
C425092,Relays,Power Relays,ALQ124,RELAY-TH_ALQ1XX,5,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-ALQ124_C425092.pdf,1-9:1.264566929,10-13:0.979527559,14-15:0.979527559,16-19:0.979527559,20-28:0.979527559,29-:0.979527559,0,
C425093,Relays,Power Relays,ALQ312,RELAY-TH_ALQ3XX,4,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-ALQ312_C425093.pdf,1-9:1.040944882,10-13:0.801574803,14-15:0.801574803,16-19:0.801574803,20-28:0.801574803,29-:0.801574803,0,
C425094,Relays,Power Relays,ALZN5B12W,RELAY-TH,6,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-ALZN5B12W_C425094.pdf,10-13:1.404724409,16-19:1.404724409,29-:1.404724409,1-9:1.814173228,14-15:1.404724409,20-28:1.404724409,60,
C425136,Relays,Power Relays,DS1E-S-DC24V,RELAY-TH_DS1E-S-DC24V,5,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-DS1E-S-DC24V_C425136.pdf,1-9:3.661417323,10-29:3.042519685,30-99:2.592125984,100-499:2.222047244,500-999:2.159055118,1000-:2.127559055,105,
C425137,Relays,Signal Relays,DS2E-S DC24V,RELAY-TH,8,PANASONIC,Extended,Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-DS2E-S-DC24V_C425137.pdf,10-29:2.155905512,100-499:2.040944882,1000-:1.982677165,500-999:2.014173228,1-9:2.470866142,30-99:2.097637795,0,
C425138,Relays,Signal Relays,DS2E-S-DC48V,RELAY-TH,8,PANASONIC,Extended,Plugin Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-DS2E-S-DC48V_C425138.pdf,1-9:3.429921260,10-29:2.831496063,30-99:2.398425197,100-499:2.040944882,500-999:1.979527559,1000-:1.949606299,94,
C425139,Relays,Power Relays,DSP1A-DC5V,RELAY-TH_DSP1A-DC5V,4,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-DSP1A-DC5V_C425139.pdf,1-9:3.651968504,10-29:3.187401575,30-99:3.100787402,100-499:3.015748031,500-999:2.977952756,1000-:2.930708661,53,
C425140,Relays,Power Relays,DSP1A-L2-DC12V,RELAY-TH_DSP1A-L2-DC12V,6,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-DSP1A-L2-DC12V_C425140.pdf,1-9:3.404724409,10-29:2.979527559,30-99:2.902362205,100-499:2.823622047,500-999:2.788976378,1000-:2.746456693,8,
C425141,Relays,Power Relays,DSP1A-L2-DC5V,RELAY-TH_DSP1A-L2-DC5V,6,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-DSP1A-L2-DC5V_C425141.pdf,10-29:2.456692913,100-499:2.327559055,1000-:2.262992126,1-9:2.806299213,30-99:2.392125984,500-999:2.299212598,1,
C425142,Relays,Power Relays,DSP2A-DC12V,RELAY-TH_DSP2A-DC12V,6,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-DSP2A-DC12V_C425142.pdf,1-9:3.577952756,10-29:2.971653543,30-99:2.532283465,100-499:2.170078740,500-999:2.108661417,1000-:2.078740157,126,
C425147,Relays,Signal Relays,TX2SA-3V,RELAY-SMD,8,PANASONIC,Extended,SMD Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-TX2SA-3V_C425147.pdf,10-29:2.064566929,100-499:1.481889764,1-9:2.505511811,30-99:1.744881890,1000-:1.414173228,500-999:1.436220472,0,
C425148,Relays,Signal Relays,AGQ200S4H,RELAY-SMD,8,PANASONIC,Extended,SMD Signal Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-AGQ200S4H_C425148.pdf,500-999:2.070866142,10-29:2.963779528,100-499:2.135433071,1-9:3.588976378,30-99:2.508661417,1000-:2.039370079,0,
C425150,Relays,Power Relays,LKT1AF-12V,RELAY-TH,4,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-LKT1AF-12V_C425150.pdf,1-9:1.428346457,10-29:1.182677165,30-99:1.004724409,100-499:0.858267717,500-999:0.833070866,1000-:0.820472441,90,
C425154,Relays,Power Relays,DSP1A-DC24V,RELAY-TH_DSP1A-DC24V,4,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-DSP1A-DC24V_C425154.pdf,1-9:3.607874016,10-29:2.977952756,30-99:2.521259843,100-499:2.144881890,500-999:2.080314961,1000-:2.048818898,58,
C425155,Relays,Power Relays,JTN1aS-TMP-F-DC12V,RELAY-TH_JTN1AS-TMP-F-DC12V,4,PANASONIC,Extended,Plugin Power Relays ROHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-JTN1aS-TMP-F-DC12V_C425155.pdf,100-499:2.092913386,500-999:2.067716535,1000-:2.036220472,1-9:2.524409449,10-29:2.209448819,30-99:2.151181102,0,
